latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
29.75817,-108.63847,305.34,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.96,2.08,N
29.75889,-108.64266,305.39,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.91,1.51,N
29.76548,-108.68118,302.67,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,279.83,0.92,N
29.75743,-108.63418,334.02,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,286.29,2.08,N
29.7662,-108.68542,328.76,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.56,2.9,N
29.76225,-108.64178,310.6,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.75,1.3,N
29.76297,-108.64597,295.18,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.8,1.3,N
29.76443,-108.65456,301.57,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.09,1.36,N
29.76595,-108.66349,299.62,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.45,1.54,N
29.76665,-108.66756,308.5,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.98,2.4,N
29.76809,-108.67594,314.12,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.08,2.06,N
29.76079,-108.63331,340.96,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.96,3.74,N
29.76153,-108.63759,328.32,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.54,3.74,N
29.76736,-108.67166,333.06,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,286.11,2.4,N
29.76882,-108.68024,324.05,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.97,2.06,N
29.76781,-108.65378,317.92,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.51,1.36,N
29.76931,-108.66267,298.15,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.16,1.54,N
29.76857,-108.65827,324.19,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.66,1.54,N
29.76999,-108.66409,297.45,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.88,1.36,N
29.76845,-108.6553,333.14,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.59,1.94,N
29.76924,-108.65981,320.1,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.41,1.36,N
29.77182,-108.65452,296.06,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.35,1.94,N
29.7726,-108.65898,310.13,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.72,1.36,N
29.68519,-108.12424,313.78,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.18,1.64,N
29.68476,-108.10187,300.13,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,276.58,1.67,N
29.68864,-108.12353,308.27,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.95,1.57,N
29.68939,-108.12777,295.95,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,276.79,1.57,N
29.68668,-108.09264,316.23,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.85,2.04,N
29.69283,-108.12703,329.59,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,281.32,1.57,N
29.69012,-108.09188,308.22,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.38,2.06,N
29.69627,-108.12627,299.29,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279,0.85,N
29.69703,-108.13058,318.7,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.68,1.73,N
29.69781,-108.1349,297.18,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,276.85,1.73,N
29.6928,-108.08687,306.41,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.26,2.06,N
29.70045,-108.12971,297.06,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.16,1.73,N
29.69203,-108.08258,328.13,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,280.13,3.06,N
29.70122,-108.13403,329.54,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,281.66,1.73,N
29.69548,-108.08183,312.21,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.52,1.66,N
29.70463,-108.13316,338.53,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,284.09,3.88,N
29.70727,-108.12798,296.7,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,280.54,3.88,N
29.70804,-108.13229,345.15,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,285.78,3.88,N
29.70837,-108.11409,304.32,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.36,1.1,N
29.71145,-108.13143,318.32,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.73,1.82,N
29.70728,-108.08789,309.46,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279,1.3,N
29.70803,-108.09212,316.59,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,280.28,2.03,N
29.70877,-108.09631,309.66,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.75,2.03,N
29.70952,-108.10047,307.76,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.89,1.75,N
29.71103,-108.10895,301.6,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.36,1.1,N
29.71179,-108.11324,299.21,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,280.55,1.1,N
29.71409,-108.12621,297.89,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.7,1.82,N
29.71487,-108.13059,319.48,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.83,1.82,N
29.71254,-108.11748,322.36,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,281.58,2.62,N
29.7133,-108.12177,321.83,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,281.23,2.62,N
29.71295,-108.09968,305.95,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,279.57,0.95,N
29.71445,-108.10811,302.05,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,278.1,0.83,N
29.71596,-108.11661,328.11,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,282.23,2.54,N
29.71671,-108.12088,322.97,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,281.37,2.54,N
29.7175,-108.12531,331.48,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,283.07,6.16,N
29.71829,-108.12974,355.88,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,287.55,6.16,N
28.17125,-99.81557,310.33,0.41,0.61,2025-05-01,09:07,N,nominal,2.0NRT,292.2,0.83,N
30.492,-109.63265,299.83,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,284.81,9.17,N
30.49465,-109.62792,326.88,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,281.92,9.17,N
30.4953,-109.63192,334.48,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,288.4,9.17,N
30.49795,-109.6272,300.17,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,281.2,6.32,N
30.4986,-109.6312,328.97,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,288.18,6.32,N
28.42218,-99.20849,317.25,0.44,0.62,2025-05-01,09:07,N,nominal,2.0NRT,290.99,1.24,N
28.35137,-98.89853,312.09,0.46,0.64,2025-05-01,09:07,N,nominal,2.0NRT,290.44,0.64,N
28.42272,-99.20586,301.56,0.44,0.62,2025-05-01,09:07,N,nominal,2.0NRT,290.81,0.69,N
28.42384,-99.21027,307.99,0.44,0.62,2025-05-01,09:07,N,nominal,2.0NRT,291.4,0.69,N
28.34999,-98.89675,300.73,0.46,0.63,2025-05-01,09:07,N,nominal,2.0NRT,290.35,0.53,N
28.35117,-98.90135,300.69,0.46,0.63,2025-05-01,09:07,N,nominal,2.0NRT,290.38,0.53,N
28.06097,-97.43544,300.69,0.57,0.69,2025-05-01,09:07,N,nominal,2.0NRT,289.85,0.61,N
30.66998,-109.18748,314.35,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,281.95,1.38,N
30.6733,-109.18674,310.75,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,282.76,1.38,N
31.16127,-111.03551,312.34,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,288.41,1.15,N
31.03828,-103.7241,299.11,0.43,0.46,2025-05-01,09:07,N,nominal,2.0NRT,286.82,0.58,N
31.25981,-103.69138,305.66,0.42,0.45,2025-05-01,09:07,N,nominal,2.0NRT,283.46,1.44,N
32.21244,-101.85894,335.86,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,287.58,4.06,N
32.38621,-103.42678,316.64,0.42,0.45,2025-05-01,09:07,N,nominal,2.0NRT,282.34,1.46,N
32.1371,-102.51398,296.65,0.47,0.48,2025-05-01,09:07,N,nominal,2.0NRT,284.23,0.71,N
32.02354,-101.99933,315.6,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,284.34,1.54,N
31.27134,-98.82499,299.35,0.4,0.6,2025-05-01,09:07,N,nominal,2.0NRT,288.63,0.65,N
32.10261,-102.48241,308.66,0.47,0.48,2025-05-01,09:07,N,nominal,2.0NRT,283.59,1.01,N
32.13158,-102.71777,295.96,0.46,0.47,2025-05-01,09:07,N,nominal,2.0NRT,282.5,0.4,N
32.08552,-102.55231,299.58,0.47,0.48,2025-05-01,09:07,N,nominal,2.0NRT,284.81,0.64,N
32.07037,-102.58816,302.43,0.47,0.48,2025-05-01,09:07,N,nominal,2.0NRT,282.84,1.09,N
32.22279,-103.53014,297.07,0.41,0.45,2025-05-01,09:07,N,nominal,2.0NRT,280.63,1.28,N
31.99688,-102.3777,306.23,0.48,0.48,2025-05-01,09:07,N,nominal,2.0NRT,284.46,1.19,N
32.16312,-103.64523,295.9,0.41,0.45,2025-05-01,09:07,N,nominal,2.0NRT,281.82,0.38,N
32.2157,-101.85225,295.44,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,285,4.06,N
32.2145,-101.8469,338.05,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,292.83,8.69,N
32.24327,-101.82628,307.19,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,282.93,1.54,N
32.24772,-101.82488,318.54,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,285.6,1.54,N
32.24291,-101.82384,308.72,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,283.05,1.45,N
32.24737,-101.82246,311.08,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,284.84,1.34,N
32.32551,-101.97901,302.87,0.5,0.49,2025-05-01,09:07,N,nominal,2.0NRT,283.77,2.88,N
32.32668,-101.98423,333.17,0.5,0.49,2025-05-01,09:07,N,nominal,2.0NRT,286.17,2.88,N
30.44178,-94.50961,315.91,0.72,0.76,2025-05-01,09:07,N,nominal,2.0NRT,275.39,5.21,N
30.44394,-94.51704,318.42,0.72,0.76,2025-05-01,09:07,N,nominal,2.0NRT,277.51,7.97,N
32.55848,-102.72887,297.68,0.45,0.47,2025-05-01,09:07,N,nominal,2.0NRT,281.93,0.57,N
30.44118,-94.51148,319.62,0.72,0.76,2025-05-01,09:07,N,nominal,2.0NRT,275.39,3.78,N
30.44558,-94.52631,304.12,0.72,0.75,2025-05-01,09:07,N,nominal,2.0NRT,278.68,7.02,N
30.44339,-94.51892,323.1,0.72,0.76,2025-05-01,09:07,N,nominal,2.0NRT,277.41,3.78,N
30.4501,-94.51624,301.95,0.72,0.76,2025-05-01,09:07,N,nominal,2.0NRT,275.14,3.78,N
32.27037,-101.42022,298.97,0.54,0.51,2025-05-01,09:07,N,nominal,2.0NRT,288.56,1.34,N
32.43884,-102.07524,300.41,0.49,0.49,2025-05-01,09:07,N,nominal,2.0NRT,282.98,0.5,N
32.3904,-101.64882,302.8,0.52,0.5,2025-05-01,09:07,N,nominal,2.0NRT,282.71,0.9,N
32.38631,-101.6093,295.55,0.52,0.5,2025-05-01,09:07,N,nominal,2.0NRT,282.41,0.56,N
32.44559,-101.51369,309.38,0.53,0.5,2025-05-01,09:07,N,nominal,2.0NRT,282.64,1.21,N
32.40784,-101.28434,300.56,0.54,0.51,2025-05-01,09:07,N,nominal,2.0NRT,283.41,0.71,N
32.51603,-101.52614,297.81,0.52,0.5,2025-05-01,09:07,N,nominal,2.0NRT,284.89,0.55,N
32.51538,-101.52523,298.11,0.52,0.5,2025-05-01,09:07,N,nominal,2.0NRT,284.93,0.68,N
32.19937,-99.62878,297.09,0.34,0.56,2025-05-01,09:07,N,nominal,2.0NRT,286.35,0.58,N
32.97452,-102.74294,308.19,0.44,0.46,2025-05-01,09:07,N,nominal,2.0NRT,282.3,1.34,N
33.01598,-102.75304,297.41,0.44,0.46,2025-05-01,09:07,N,nominal,2.0NRT,281.04,0.32,N
34.61695,-111.22697,295.26,0.4,0.37,2025-05-01,09:07,N,nominal,2.0NRT,268.29,0.34,N
34.97967,-112.37431,295.01,0.44,0.38,2025-05-01,09:07,N,nominal,2.0NRT,280.44,0.65,N
33.0326,-100.11304,297.66,0.61,0.54,2025-05-01,09:07,N,nominal,2.0NRT,283.51,0.77,N
35.51828,-113.31316,296.07,0.48,0.4,2025-05-01,09:07,N,nominal,2.0NRT,274.7,0.89,N
36.35646,-114.91302,310.33,0.39,0.44,2025-05-01,09:07,N,nominal,2.0NRT,283.11,1.27,N
40.35633,-110.32528,295.43,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,268.47,0.4,N
40.35978,-110.3245,319.14,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,272.33,1.27,N
40.36042,-110.32938,306.35,0.42,0.38,2025-05-01,09:07,N,nominal,2.0NRT,275.42,1.61,N
41.87867,-112.19591,297.44,0.51,0.41,2025-05-01,09:07,N,nominal,2.0NRT,276.45,1.19,N
42.62757,-121.70067,296.65,0.51,0.66,2025-05-01,09:07,N,nominal,2.0NRT,276.9,1.36,N
42.68403,-111.5892,305.61,0.49,0.4,2025-05-01,09:07,N,nominal,2.0NRT,277.07,16.27,N
42.68472,-111.59523,326.97,0.49,0.4,2025-05-01,09:07,N,nominal,2.0NRT,274.98,16.22,N
42.68773,-111.58837,301.91,0.49,0.4,2025-05-01,09:07,N,nominal,2.0NRT,275.19,1.59,N
43.14602,-115.66704,300.56,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,275.15,0.78,N
43.17862,-115.73289,297.08,0.51,0.49,2025-05-01,09:07,N,nominal,2.0NRT,276.34,0.76,N
33.41978,-110.85997,338.63,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,292.03,9.54,N
33.41645,-110.86068,326.45,0.39,0.36,2025-05-01,09:07,N,nominal,2.0NRT,285.66,9.54,N
31.11301,-99.25884,299.71,0.38,0.59,2025-05-01,09:07,N,nominal,2.0NRT,287.82,0.55,N
